x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
12.33,19.375,12.035,16.615,1,4,1,4,4,4,3,1,4,1,0.457621
11.225,19.77,15.49,16.654999,1,4,3,3,4,4,3,4,1,3,0.499096
11.65,11.025,11.94,14.18,1,1,3,3,3,1,4,4,3,1,0.687254
19.935,11.055,12.825,16.154999,1,3,3,4,3,3,1,1,4,2,0.600064
12.53,12.895,16.779999,13.615,1,4,3,4,3,1,4,3,4,3,0.620813
14.165,14.705,10.53,11.745,1,4,1,4,3,4,4,1,3,1,0.551011
16.715,14.615,17.6,17.72,1,3,3,4,1,4,3,1,4,1,0.532266
17.945,10.65,14.139999,13.825,1,3,1,4,4,1,1,1,3,1,0.451542
12.01,11.325,13.69,10.71,1,3,3,4,4,4,3,3,3,3,0.689554
16.585,17.115,14.46,10.72,1,3,1,4,4,1,3,1,4,2,0.473268
13.655,17.065,16.425,11.915,1,4,1,1,3,4,4,4,4,3,0.490342
14.295,18.55,11.615,11.87,1,4,1,3,3,4,3,4,1,3,0.456852
18.215,13.014999,13.37,13.495,1,1,3,4,4,4,4,3,1,1,0.582103
12.315001,18.439999,18.195,12.22,1,4,3,3,4,4,4,4,4,1,0.627445
13.4,12.67,17.404999,14.5,1,4,1,4,4,3,1,3,3,1,0.489137
17.595,18.375,13.59,13.76,1,3,3,3,4,3,4,4,1,2,0.569085
15.52,14.78,16.825,19.59,1,1,1,4,4,3,1,3,4,3,0.484672
18.915,17.545,17.095,18.055,1,3,1,4,4,4,1,3,1,2,0.431102
14.82,14.13,13.325,16.945,1,3,1,3,4,4,3,1,3,1,0.563476
11.48,16.7,12.905,11.625,1,3,1,1,3,3,4,4,3,1,0.635722
19.279999,15.635,19.84,11.18,1,4,3,4,1,4,4,3,3,2,0.647017
15.674999,12.095,18.985,18.314999,1,4,3,4,3,1,3,3,1,2,0.491899
15.465,10.01,14.66,11.855,1,3,3,4,1,1,4,3,4,1,0.522753
18.75,11.655,13.745,15.225,1,4,1,4,4,3,4,4,4,2,0.547566
11.95,17.635,14.355,19.95,1,4,1,3,1,4,4,4,3,2,0.435634
19.875,13.35,10.88,12.445,1,1,3,3,1,4,3,4,4,3,0.597005
19.185,12.190001,12.805,13.9,1,3,1,3,4,3,1,1,4,2,0.579679
12.705,18.220001,17.3,18.955,1,4,1,3,4,1,4,3,4,1,0.626478
15.245,15.995,12.885,15.969999,1,4,3,4,4,1,4,3,3,1,0.536496
11.635,17.34,16.57,16.24,1,1,3,1,1,3,4,3,4,3,0.502798
18.685,17.035,11.505,10.705,1,4,1,3,3,3,4,4,3,1,0.646712
13.84,13.27,13.295,17.04,1,4,3,4,4,4,4,3,4,2,0.58861
17.88,13.03,18.285,18.89,1,3,3,4,4,1,4,4,4,2,0.436843
17.275,16.465,19.465,14.68,1,4,1,4,4,4,3,1,4,2,0.47191
12.225,18.895,15.985,19.564999,1,4,3,4,3,4,4,1,4,3,0.449201
13.705,19.185,14.969999,14.940001,1,4,1,3,3,4,3,4,4,2,0.433846
12.62,10.49,17.34,12.235,1,3,3,3,3,4,4,1,3,1,0.716253
18.07,10.54,13.29,16.425,1,3,1,3,3,1,1,4,4,1,0.449109
15.895,18.689999,14.055,19.36,1,1,3,1,1,1,1,4,1,2,0.49926
14.549999,11.085,14.005,13.684999,1,4,1,4,4,3,4,4,3,1,0.573228
10.49,18.755001,10.465,15.71,1,3,3,4,4,4,4,4,3,2,0.541251
19.645,15.014999,19.58,18.93,1,1,3,1,1,3,3,4,4,2,0.399988
16.88,15.24,14.01,11.52,1,3,3,3,4,3,1,3,4,1,0.566
18.779999,11.13,12.54,11.05,1,4,3,4,1,4,4,4,1,3,0.690017
10.015,15.535,16.29,13.125,1,1,3,4,3,1,4,4,3,3,0.76493
17.215,18.224998,19.325,16.91,1,3,1,3,4,4,1,1,1,1,0.471896
12.74,16.835,12.65,16.595,1,4,3,1,4,4,4,3,3,3,0.503952
14.475,10.59,18.279999,18.470001,1,4,3,4,4,3,3,1,4,1,0.449341
15.684999,15.195,18.974998,14.525,1,1,1,1,1,4,4,4,4,2,0.531678
14.184999,13.805,12.22,18.105,1,4,1,1,3,4,4,4,4,3,0.57849
12.115,14.775,11.605,11.07,1,4,3,4,3,4,3,4,4,3,0.567393
14.895,13.605,19.785,19.215,1,4,1,4,3,4,3,4,4,2,0.425947
10.185,14.635,14.855,10.525,1,4,1,4,4,1,4,3,3,1,0.785493
14.045,16.05,10.185,13.04,1,4,1,3,3,4,4,1,3,3,0.514001
15.295,14.33,19.895,13.555,1,3,3,3,1,4,4,4,3,1,0.563497
12.135,19.455,13.155,18.715,1,3,3,4,3,4,3,3,3,2,0.452716
16.76,12.76,13.72,18.07,1,4,3,4,1,4,1,4,4,1,0.46575
15.67,16.06,14.795,19.064999,1,1,3,4,4,3,1,4,3,1,0.53956
11.09,11.55,18.064999,19.41,1,1,3,1,1,4,3,3,4,2,0.652362
15.91,13.985,17.96,14.38,1,3,3,4,4,4,3,4,4,3,0.552714
14.594999,18.91,11.975,12.955,1,4,3,3,3,4,4,4,4,3,0.463787
10.98,16.175,12.555,18.755001,1,3,3,3,3,4,4,4,1,3,0.530168
18.380001,10.385,17.99,16.935,1,4,3,4,4,3,4,3,4,2,0.440974
13.215,10.085,16.505,13.38,1,1,1,1,1,1,3,4,3,2,0.592749
14.33,13.365,10.715,14.87,1,3,1,4,4,1,1,4,4,3,0.563001
14.365,17.95,10.385,19.685,1,3,3,3,3,1,1,4,1,1,0.58669
17.005,14.275,15.245,18.185,1,4,1,4,4,4,3,4,1,1,0.546517
14.27,19.935,18.2,14.575,1,3,3,1,3,3,3,4,3,2,0.435648
10.33,11.69,10.545,17.26,1,4,3,4,3,1,3,1,3,3,0.772649
15.705,18.779999,15.325,19.035,1,4,1,4,3,1,4,4,4,3,0.508785
15.475,14.385,10.325,11.045,1,3,3,4,3,4,4,1,1,2,0.571158
17.27,16.25,11.434999,10.1,1,3,1,3,4,4,1,3,1,1,0.495175
16.32,10.13,11.365,16.64,1,4,1,1,3,4,4,1,3,3,0.490745
19.75,17.55,11.525,13.595,1,4,3,4,3,4,4,4,4,2,0.470748
17.965,18.41,17.25,10.78,1,4,3,4,4,3,4,4,4,2,0.458678
12.71,11.115,13.23,11.75,1,3,1,4,3,3,4,4,4,3,0.610539
10.7,12.165,12.075,11.57,1,4,3,4,1,1,4,1,3,3,0.738483
11.91,12.88,18.095001,13.315,1,3,3,3,3,4,1,3,4,3,0.585594
16.315,16.015,14.360001,13.285,1,1,3,4,3,4,4,4,4,1,0.50724
15.38,10.37,17.8,12.365,1,4,1,3,3,1,3,3,1,2,0.510691
17.35,19.415,13.66,16.755,1,3,1,4,3,4,4,4,4,1,0.426444
17.975,18.76,12.965,15.915,1,4,1,4,3,4,4,4,3,3,0.494284
12.04,19.65,14.78,17.795,1,4,1,3,4,1,1,3,3,1,0.65994
10.085,13.13,12.055,10.11,1,4,3,3,3,4,3,3,3,2,0.613908
10.95,19.380001,18.23,13.905,1,3,1,4,4,3,3,3,3,1,0.492432
18.625,13.005,13.05,16.68,1,1,3,1,4,4,4,3,3,3,0.490966
16.49,17.46,14.205,14.57,1,3,1,1,3,3,1,4,1,2,0.538996
15.735,13.264999,18.849998,13.725,1,3,3,1,4,4,1,4,1,1,0.576181
12.21,14.03,10.64,15.795,1,3,3,3,3,4,1,1,3,3,0.550437
13.82,11.934999,15.344999,13.365,1,3,1,4,1,3,1,3,1,1,0.53361
14.440001,15.5,15.53,10.82,1,4,3,1,3,3,4,1,1,3,0.523191
16.31,10.14,13.559999,19.65,1,4,3,4,3,3,4,3,4,3,0.58822
16.619999,17.904999,15.924999,15.625,1,4,1,4,3,4,3,4,4,2,0.442716
12.845,19.369999,14,13.355,1,4,3,4,4,4,4,3,3,2,0.431818
16.595,12.335,12.96,15.879999,1,4,1,3,4,4,3,3,3,2,0.609411
19.885,17.69,18.51,11.265,1,3,3,3,4,3,1,1,3,1,0.431677
18.06,18.119999,10.755,15.395,1,3,3,4,4,1,3,1,4,1,0.482264
17.279999,17.02,10.37,14.025,1,3,3,4,4,4,3,4,4,1,0.589316
14.23,12.53,10.105,18.265,1,3,1,1,1,4,3,4,1,1,0.468755
14.174999,10.655,15.57,13.24,1,4,1,4,4,3,1,3,4,2,0.516302
17.935,18.314999,10.17,16.244999,1,4,3,4,4,3,4,1,3,3,0.756088
10.735,10.39,14.62,16.705,1,1,3,4,3,1,4,3,3,2,0.706192
17.654999,13.28,14.264999,17.505,1,4,1,1,4,3,1,1,4,2,0.529641
19.029999,14.165,18.154999,12.415,1,4,1,3,1,4,4,4,3,2,0.593787
13.32,15.25,15.915,14.445,1,4,3,4,4,1,4,4,3,3,0.589871
17.445,19.21,12.29,12.835,1,3,1,3,4,1,3,1,3,2,0.45339
15.32,16.48,12.255,16.44,1,1,3,4,1,3,1,1,1,1,0.642418
15.969999,17.67,11.28,18.04,1,4,3,3,3,3,4,4,1,2,0.679125
18.49,11.63,17.355,15.895,1,3,1,4,4,4,4,3,4,2,0.629782
11.49,11.125,10.33,14.53,1,3,3,3,3,3,3,4,4,3,0.770698
15.505,18.335,13.105,10.275,1,4,1,1,3,1,3,3,4,3,0.522916
18.305,10.57,16.88,13.22,1,1,3,4,3,4,3,3,3,2,0.687744
12.375,17.77,10.31,19.135,1,4,3,4,3,1,3,1,4,2,0.642822
19.18,19.775,18.185,16.045,1,3,3,4,3,3,3,3,3,3,0.439341
11.295,11.19,11.875,18.34,1,3,3,4,4,4,3,3,4,1,0.486825
17.075,15.715,17.45,18.935,1,3,3,4,1,4,4,3,4,2,0.489573
12.925,14.28,15.594999,13.514999,1,3,1,4,3,1,1,1,4,1,0.618406
10.26,11.745,12.264999,17.955,1,1,1,4,4,4,4,3,4,3,0.701588
13.38,13.63,14.295,11.01,1,3,1,4,4,4,4,4,1,1,0.590718
13.195,13.875,16.07,19.119999,1,3,3,1,3,3,4,4,3,1,0.506787
10.36,11.1,19.965,17.975,1,1,1,4,3,3,4,4,4,1,0.474397
16.01,18.805,15.41,13.655,1,1,3,4,4,4,4,3,4,2,0.559489
18.119999,17.005,14.535,11.03,1,4,1,4,3,1,1,1,3,2,0.433237
13.889999,16.645,14.475,18.175,1,4,1,3,4,4,3,4,4,1,0.498644
12.335,15.045,17.935,16.415,1,4,3,1,4,3,3,3,3,2,0.447159
14.59,18.645,14.09,19.955,1,4,1,3,4,4,3,3,4,3,0.451133
18.465,17.59,13.995,14.37,1,4,3,3,3,4,4,1,4,3,0.467504
16.575,14.755,19.21,12.75,1,4,3,3,3,1,4,1,3,1,0.477916
12.415,12.715,11.84,19.465,1,4,1,3,4,4,3,1,3,2,0.443399
14.12,15.71,17.545,16.25,1,3,3,4,4,3,3,1,3,1,0.465643
17.07,10.64,17.075,18.654999,1,4,3,3,3,4,4,3,4,2,0.6905
15.7,12.035,15.34,18.625,1,1,1,1,4,4,4,4,3,1,0.636221
18.814999,12.86,13.945,19.855,1,4,1,3,3,4,3,4,4,1,0.589338
15.625,16.76,10.82,18.57,1,4,3,3,4,3,3,4,3,1,0.717773
19.285,17.575,12.07,16.43,1,4,3,4,4,1,4,4,4,2,0.433699
17.205,10.285,19.775,19.529999,1,3,1,4,3,4,3,4,4,2,0.704484
12.085,12.9,14.975,11.12,1,4,1,3,4,3,1,4,3,1,0.562964
13.764999,17.99,15.440001,18.11,1,3,3,4,4,3,1,4,3,3,0.522872
19.93,13.37,12.005,14.745,1,4,1,1,4,4,1,3,1,3,0.520797
17.48,10.725,13.495,13.8,1,4,3,1,3,4,4,3,4,2,0.696396
13.25,11.045,18.345001,15.42,1,3,1,4,3,3,3,3,4,3,0.466353
19.08,14.915,16.35,14.71,1,4,1,4,4,3,3,4,4,2,0.469715
15.719999,18.395,10.81,11.48,1,1,1,4,1,1,1,4,4,1,0.510519
11.075,12.84,17.575,13.785,1,3,1,4,1,4,3,4,4,2,0.622044
19.695,16.5,11.684999,15.005,1,4,3,1,4,3,4,3,3,3,0.663235
19.705,14.91,17.92,18.56,1,4,3,4,4,4,4,1,4,3,0.518288
19.07,14.135,19.105,16.74,1,1,3,3,1,4,3,4,1,3,0.467417
16.505,11.455,16.545,18.835,1,4,3,1,4,4,4,4,4,1,0.438402
19.24,19.25,13.605,17.89,1,4,1,3,1,3,4,4,4,3,0.554476
12.025,17.855,13.35,18.77,1,4,3,4,4,3,3,1,4,2,0.584994
17.42,17.05,11.934999,14.83,1,1,3,3,3,4,3,4,4,1,0.492696
19.105,18.415,13.86,11.995,1,3,3,3,4,4,3,4,3,3,0.453752
10.24,10.055,12.275,11.68,1,3,3,4,4,4,4,3,1,1,0.778927
11.58,13.495,12.925,16.29,1,3,3,4,4,3,3,3,4,3,0.624314
12.05,12.825,19.545,11.24,1,1,3,1,3,4,3,1,3,2,0.658976
15.535,17.01,10.77,19.45,1,4,1,4,4,4,1,4,4,1,0.47827
16.74,16.64,10.12,11.54,1,4,1,3,4,4,4,3,1,1,0.484025
14.855,12.87,17.275,14.719999,1,3,3,4,4,3,4,4,3,2,0.457607
11.52,18.24,16.275,16.81,1,4,3,4,3,4,4,4,3,2,0.446335
17.525,11.3,18.744999,19.085,1,3,1,3,3,4,3,3,3,3,0.657837
18.33,17.265,14.035,16.5,1,3,3,4,4,4,1,1,3,2,0.465683
10.02,15.08,17.835,15.205,1,3,3,4,3,4,1,4,4,2,0.519971
14.205,10.63,15.855,17.029999,1,4,3,4,4,1,1,4,4,2,0.550043
14.905,15.27,16.38,11.25,1,4,1,3,4,4,3,1,4,1,0.528037
13.885,19.235,16.8,15.940001,1,3,3,4,4,4,4,4,4,1,0.436489
15.174999,18.71,14.49,15.705,1,3,1,1,1,3,3,4,3,3,0.548494
11.985,16.625,17.76,19.485,1,4,3,1,4,4,1,3,4,3,0.490139
19.57,11.955,18.529999,18.885,1,1,1,3,4,4,4,4,1,1,0.422797
12.76,14.690001,15.23,10.04,1,3,1,1,3,1,4,4,4,3,0.625548
12.355,12.58,10.805,18.985,1,3,3,1,4,4,4,4,4,1,0.65149
16.93,19.23,15.005,11.875,1,4,1,1,1,3,3,3,3,2,0.509947
15.21,19.615,12.78,18,1,3,3,4,4,4,3,4,4,2,0.431846
13.53,16.86,11.01,19.625,1,4,3,4,3,3,4,4,4,1,0.71293
18.295,16.85,10.68,19.189999,1,3,3,3,1,3,4,4,3,1,0.727546
14.325,12.764999,10.115,19.005001,1,3,3,4,4,4,4,1,4,3,0.643922
15.455,12.68,13.77,17.4,1,3,3,4,4,4,3,3,3,3,0.618231
13.35,18.130001,15.725,11.035,1,3,1,3,3,4,4,1,4,2,0.457697
12.27,14.835,19.59,16.029999,1,3,1,1,3,1,3,4,4,2,0.631403
19.91,11.375,18.59,18.86,1,4,3,4,1,3,1,4,4,2,0.425426
15.46,10.33,19.05,15.57,1,4,1,1,4,4,4,4,3,1,0.726986
10.785,18.525,19.15,19.154999,1,4,1,4,3,4,3,4,1,3,0.486821
18.23,11.265,16.845,11.45,1,3,3,4,3,3,3,3,4,1,0.474129
12.17,19.05,16.485,19.695,1,4,1,1,3,4,3,3,3,3,0.462846
14.555,11.54,11.415,18.425,1,4,1,4,4,3,3,4,4,2,0.661028
14.014999,12.405,19.3,16.6,1,4,3,3,1,4,3,4,3,3,0.616157
15.315001,13.44,12.684999,14.905,1,4,3,4,4,4,4,3,3,1,0.595783
10.79,18.39,13.63,17.6,1,4,3,3,3,4,3,4,1,3,0.489546
16.56,18.15,16.86,13.635,1,3,3,4,4,3,3,4,4,2,0.465655
10.39,12.245,14.98,13.815,1,1,3,4,4,4,3,4,3,2,0.633746
13.74,16.925,19.43,12.08,1,4,3,3,4,4,4,4,4,1,0.628172
13.255,12.07,18.08,14.295,1,4,3,4,4,4,3,4,4,1,0.637429
12.345,12.225,17.445,17.105,1,1,3,3,4,1,3,1,1,3,0.629245
12.49,13.809999,16.585,17.295,1,3,3,4,4,3,1,3,1,1,0.495545
16.645,18.869999,15.27,17.255,1,4,1,3,4,4,4,4,1,1,0.467368
17.805,10.415,10.86,10.27,1,3,3,3,4,3,3,1,4,3,0.718346
16.15,19.119999,17.585,16.555,1,3,3,1,3,3,1,3,4,3,0.458642
10.84,11.525,11.29,11.49,1,1,3,4,4,4,4,3,4,2,0.683504
11.095,15.49,18.66,14,1,4,3,4,3,3,4,4,4,2,0.435338
12.695,19.585,19.56,13.25,1,4,3,4,3,3,4,3,3,1,0.425596
10.59,19.36,14.559999,18.585,1,4,3,1,4,4,4,1,4,2,0.434804
12.775,10.58,11.325,18.41,1,3,1,3,4,4,4,3,3,2,0.719195
11.13,19.005001,19.115,14.639999,1,3,3,1,4,4,4,4,1,1,0.442641
16.055,19.34,18.67,14.12,1,4,3,4,4,4,3,3,3,3,0.422855
13.69,14.62,16.44,14.04,1,1,1,1,4,3,1,4,4,1,0.507896
13.355,13.53,15.549999,18.01,1,4,1,1,3,3,4,3,4,2,0.517567
15.2,18.48,10.89,10.09,1,1,3,1,3,1,3,4,4,3,0.550872
15.02,17.025,10.62,17.94,1,4,1,4,3,3,1,4,4,3,0.709844
18.415,17.84,10.615,11.93,1,1,1,4,4,1,3,4,1,1,0.436041
12.915,14.02,13.94,18.24,1,4,3,1,4,3,3,1,1,2,0.56107
17.385,12.79,13.04,15.07,1,3,3,3,3,4,1,4,3,2,0.603177
12.145,13.715,13.085,11.895,1,1,3,4,1,3,4,4,4,3,0.617243
18.795,17.435,16.994999,11.51,1,3,1,4,4,3,3,3,4,1,0.465834
10.46,11.765,12.190001,19.055,1,1,3,3,4,3,3,3,3,2,0.647412
17.255,19.02,11.07,15.34,1,1,3,4,3,3,4,3,4,3,0.701848
19.29,15.184999,13.889999,17.055,1,4,1,3,3,3,4,4,3,3,0.54791
10.845,18.845001,13.41,12.63,1,4,3,3,4,3,3,4,3,1,0.607492
15.95,16.08,17.635,16.305,1,4,3,3,4,4,1,4,1,3,0.494184
18.64,11.12,10.92,13.425,1,3,3,4,4,4,3,3,4,2,0.692859
14.969999,17.47,18.385,19.375,1,1,1,4,4,4,4,4,4,2,0.460887
13.77,14.955,11.045,10.44,1,1,3,4,3,4,4,4,1,2,0.548293
17.885,12.92,10.34,15.09,1,3,1,4,1,3,3,4,4,2,0.70534
19.095001,16.68,15.975,12.895,1,3,1,1,3,3,3,4,4,3,0.4879
13.55,19.525,17.955,14.469999,1,4,3,3,4,4,3,3,4,1,0.428376
13.905,12.38,11.65,19.8,1,3,1,4,4,4,3,4,1,1,0.442377
15.33,16.865,13.075,12.725,1,4,1,4,3,1,1,3,4,2,0.513377
16.785,18.035,14.74,14.75,1,4,3,3,4,4,4,1,3,3,0.459335
13.52,19.14,13.639999,17.06,1,3,1,1,1,1,1,4,4,1,0.593163
17.529999,18.145,11.43,17.095,1,1,3,3,4,3,4,4,4,2,0.667239
11.66,13.71,11.495,16.1,1,4,3,4,4,4,4,3,4,3,0.534709
19.349998,13.375,11.53,10.445,1,3,3,4,3,3,4,4,4,3,0.676579
12.889999,10.695,12.75,19.33,1,4,3,4,1,4,4,4,1,1,0.721835
13.645,10.555,15.485,10.95,1,4,3,1,3,4,4,4,4,3,0.698243
16.46,11.76,15.15,10.4,1,4,3,1,4,4,4,4,4,3,0.652939
13.34,18.205,10.155,14.610001,1,3,1,3,4,4,3,4,3,1,0.475717
15.924999,12.735,11.42,13.93,1,3,3,3,3,3,1,4,4,1,0.688966
18.880001,16.105,18.779999,12.145,1,4,1,3,4,3,1,1,4,2,0.421325
10.1,15.174999,14.565001,17.22,1,4,1,3,3,4,4,1,3,1,0.576312
17.045,13.075,13.335,16.75,1,4,3,4,1,4,3,1,4,2,0.587375
18.76,14.63,12.434999,12.335,1,4,3,4,4,4,1,4,4,3,0.631874
11.25,17.085,15.535,11.27,1,4,3,4,3,4,4,3,4,2,0.478704
